stimulus	stimulus.lemma	stimulus.freq	in_test	in_cogalex	norm	FIRST	FIRST.count	FIRST.lemma	FIRST.freq	HAPAX	HAPAX.count	HAPAX.lemma	HAPAX.freq	RANDOM	RANDOM.count	RANDOM.lemma	RANDOM.freq
genuine	genuine_j	263062	FALSE	TRUE	USF	real	48	real_j	2539551	good	2	good_j	14657378	involved	0	involve_v	2364250
geology	geology_n	40596	TRUE	FALSE	USF	rock	52	rock_n	636473	mountain	2	mountain_n	453080	career	0	career_n	1003781
geometry	geometry_n	75027	FALSE	FALSE	USF	math	79	math_n	201732	square	2	square_j	217058	uncle	0	uncle_n	99831
germ	germ_n	31913	FALSE	TRUE	USF	disease	28	disease_n	957173	cell	2	cell_n	1023033	bedroom	0	bedroom_n	438947
get	get_v	17986883	TRUE	TRUE	USF	take	22	take_v	14007250	out	2	out_r	14282179	compact	0	compact_j	101706
geyser	geyser_n	3981	TRUE	FALSE	USF	water	26	water_n	2928150	mountain	2	mountain_n	453080	key	0	key_j	1190596
ghetto	ghetto_n	27274	FALSE	TRUE	USF	poor	20	poor_j	1137653	boys	2	boy_n	958296	instructions	0	instruction_n	508091
ghost	ghost_n	141436	TRUE	TRUE	USF	scary	23	scary_j	127519	fake	2	fake_j	108042	followers	0	follower_n	170839
ghoul	ghoul_n	5406	TRUE	FALSE	USF	ghost	98	ghost_n	141436	gross	2	gross_j	130844	sandwich	0	sandwich_n	106359
giant	giant_j	173495	TRUE	FALSE	USF	big	33	big_j	3396154	strong	2	strong_j	1741015	organ	0	organ_n	203209
gift	gift_n	555344	TRUE	FALSE	USF	present	95	present_j	1049674	thanks	2	thanks_n	1426644	turned	0	turn_v	2906274
gifted	gifted_j	52053	FALSE	TRUE	USF	smart	68	smart_j	334395	stupid	2	stupid_j	302491	normal	0	normal_j	847781
giggle	giggle_n	15760	FALSE	FALSE	USF	laugh	103	laugh_v	348053	joke	2	joke_n	251456	mix	0	mix_n	339869
gin	gin_n	20466	TRUE	FALSE	USF	tonic	43	tonic_n	11839	ale	2	ale_n	46343	vertebra	0	vertebra_n	11489
giraffe	giraffe_n	9737	FALSE	FALSE	USF	neck	45	neck_n	251321	trees	2	tree_n	1009693	swallow	0	swallow_v	92403
girl	girl_n	1177089	FALSE	FALSE	USF	boy	110	boy_n	958296	guy	2	guy_n	1267613	mark	0	mark_z	541831
girlfriend	girlfriend_n	126881	FALSE	TRUE	USF	boyfriend	73	boyfriend_n	103066	loyal	2	loyal_j	97999	damp	0	damp_j	47800
girls	girl_n	1177089	TRUE	TRUE	USF	boys	76	boy_n	958296	dresses	2	dress_n	248225	cleaning	0	clean_v	461640
give	give_v	9797395	FALSE	TRUE	USF	take	80	take_v	14007250	keep	2	keep_v	4568254	puppy	0	puppy_n	111406
giving	give_v	9797395	TRUE	TRUE	USF	taking	32	take_v	14007250	good	2	good_j	14657378	pal	0	pal_n	48600
glacier	glacier_n	45969	FALSE	FALSE	USF	ice	107	ice_n	434943	titanic	2	titanic_z	21917	bits	0	bit_n	2779236
glad	glad_j	369571	FALSE	FALSE	USF	happy	78	happy_j	1280991	satisfied	2	satisfy_v	364730	sign	0	sign_n	924404
glance	glance_n	89345	TRUE	FALSE	USF	look	94	look_v	7957212	fast	2	fast_r	630657	convict	0	convict_v	149066
glands	gland_n	50456	TRUE	TRUE	USF	swollen	28	swollen_j	21365	arteries	2	artery_n	51896	mule	0	mule_n	23121
glare	glare_n	22565	FALSE	TRUE	USF	stare	40	stare_v	154522	glass	2	glass_n	561017	sour	0	sour_j	39494
glass	glass_n	561017	FALSE	FALSE	USF	window	28	window_n	1004730	eye	2	eye_n	1670060	relationship	0	relationship_n	1501276
glasses	glass_n	561017	TRUE	FALSE	USF	eyes	48	eye_n	1670060	break	2	break_v	1509441	external	0	external_j	404841
glide	glide_v	25908	TRUE	TRUE	USF	slide	32	slide_n	173092	roll	2	roll_n	224932	accomplish	0	accomplish_v	263298
globe	globe_n	128596	TRUE	TRUE	USF	world	106	world_n	5343094	ball	2	ball_n	721480	occasion	0	occasion_n	495373
gloomy	gloomy_j	25311	TRUE	TRUE	USF	sad	25	sad_j	348948	cloud	2	cloud_n	365337	zone	0	zone_n	347244
glory	glory_n	195245	TRUE	TRUE	USF	days	30	day_n	8476414	call	2	call_v	4789401	ordinary	0	ordinary_j	319537
glove	glove_n	94625	FALSE	FALSE	USF	hand	91	hand_n	2815224	catch	2	catch_v	946246	welcome	0	welcome_j	368569
gloves	glove_n	94625	FALSE	TRUE	USF	hands	52	hand_n	2815224	winter	2	winter_n	522139	active	0	active_j	704155
glow	glow_n	52490	TRUE	TRUE	USF	light	28	light_n	1539253	happy	2	happy_j	1280991	pub	0	pub_n	344329
go	go_v	15724552	FALSE	TRUE	USF	stop	97	stop_v	1927630	begin	2	begin_v	2888791	top	0	top_j	1328611
goal	goal_n	1332249	TRUE	TRUE	USF	achieve	26	achieve_v	1212271	reach	2	reach_v	1523262	patient	0	patient_n	1315112
goat	goat_n	78029	FALSE	FALSE	USF	milk	35	milk_n	309733	satan	2	satan_n	92869	ceremony	0	ceremony_n	240630
goblin	goblin_z	4719	FALSE	FALSE	USF	ghost	65	ghost_n	141436	tale	2	tale_n	271414	dull	0	dull_j	96182
god	god_n	396306	FALSE	FALSE	USF	jesus	25	jesus_n	5465	omnipotent	2	omnipotent_j	10378	horoscope	0	horoscope_n	8181
goddess	goddess_n	53335	FALSE	FALSE	USF	god	25	god_n	396306	religion	2	religion_n	699859	early	0	early_j	2407478
godliness	godliness_n	6227	FALSE	TRUE	USF	cleanliness	21	cleanliness_n	23569	almighty	2	almighty_z	29140	flush	0	flush_j	21407
gold	gold_n	390427	FALSE	FALSE	USF	silver	93	silver_n	198851	precious	2	precious_j	146829	gratitude	0	gratitude_n	61078
golden	golden_j	173289	TRUE	TRUE	USF	yellow	16	yellow_j	253163	pond	2	pond_n	141158	useless	0	useless_j	141110
golf	golf_n	230645	FALSE	FALSE	USF	ball	23	ball_n	721480	hole	2	hole_n	523785	quick	0	quick_j	717815
gone	go_v	15724552	FALSE	FALSE	USF	left	20	leave_v	4514324	back	2	back_r	5679680	cheese	0	cheese_n	195714
goo	goo_n	8854	TRUE	TRUE	USF	baby	27	baby_n	778480	green	2	green_j	659618	fault	0	fault_n	362468
good	good_j	14657378	TRUE	FALSE	USF	bad	125	bad_j	2724059	right	2	right_j	2031369	crisis	0	crisis_n	556053
goodness	goodness_n	102919	FALSE	FALSE	USF	badness	15	badness_n	3386	greatness	2	greatness_n	39815	lingerie	0	lingerie_n	10588
goods	goods_n	432170	FALSE	TRUE	USF	food	20	food_n	2420360	buy	2	buy_v	2490183	result	0	result_n	3075776
goose	goose_n	40301	FALSE	FALSE	USF	gander	44	gander_n	4037	fly	2	fly_v	742469	belle	0	belle_n	4904
gorgeous	gorgeous_j	121534	FALSE	FALSE	USF	beautiful	28	beautiful_j	906528	body	2	body_n	2406735	article	0	article_n	1989874
gorilla	gorilla_n	20733	FALSE	FALSE	USF	monkey	54	monkey_n	95241	cute	2	cute_j	119648	concrete	0	concrete_j	165619
gossip	gossip_n	39742	FALSE	TRUE	USF	talk	62	talk_v	2229818	school	2	school_n	4196967	flight	0	flight_n	550219
gourmet	gourmet_n	22178	FALSE	FALSE	USF	food	51	food_n	2420360	good	2	good_j	14657378	recipe	0	recipe_n	346833
government	government_n	4232374	FALSE	FALSE	USF	politics	14	politics_n	547260	official	2	official_j	478098	tough	0	tough_j	438913
governor	governor_z	159976	TRUE	FALSE	USF	state	31	state_n	3712826	laws	2	law_n	2965533	beautiful	0	beautiful_j	906528
gown	gown_n	41150	TRUE	FALSE	USF	dress	42	dress_n	248225	queen	2	queen_n	132918	moth	0	moth_n	38976
grab	grab_v	267901	TRUE	TRUE	USF	take	49	take_v	14007250	mean	2	mean_v	4153282	pest	0	pest_n	74089
grace	grace_n	219988	TRUE	TRUE	USF	jones	20	jones_z	363747	beauty	2	beauty_n	372900	income	0	income_n	810423
graceful	graceful_j	24883	TRUE	TRUE	USF	ballet	23	ballet_n	49152	princess	2	princess_n	46332	closet	0	closet_n	59055
graduate	graduate_n	275931	TRUE	TRUE	USF	student	24	student_n	4324593	job	2	job_n	2828202	valley	0	valley_n	177590
graduation	graduation_n	78529	TRUE	TRUE	USF	school	13	school_n	4196967	money	2	money_n	3164186	stirred	0	stir_v	151376
graft	graft_n	19522	FALSE	FALSE	USF	skin	43	skin_n	571423	plant	2	plant_n	1141599	modern	0	modern_j	1073568
grain	grain_n	189821	FALSE	FALSE	USF	wheat	54	wheat_n	107703	cereal	2	cereal_n	53098	damn	0	damn_r	67346
grammar	grammar_n	101533	TRUE	TRUE	USF	english	76	english_j	723219	book	2	book_n	4210995	cash	0	cash_n	527891
grand	grand_z	247944	TRUE	FALSE	USF	piano	29	piano_n	149360	spectacular	2	spectacular_j	152920	gloves	0	glove_n	94625
grandma	grandma_n	22701	FALSE	FALSE	USF	grandpa	71	grandpa_n	9288	grandad	2	grandad_n	8560	meatball	0	meatball_n	8806
grandpa	grandpa_n	9288	TRUE	FALSE	USF	grandma	83	grandma_n	22701	dad	2	dad_n	249354	typewriter	0	typewriter_n	17939
grandparents	grandparent_n	67760	TRUE	FALSE	USF	old	46	old_j	3958155	mother	2	mother_n	1158782	urgent	0	urgent_j	115621
granite	granite_n	43434	TRUE	FALSE	USF	rock	59	rock_n	636473	mineral	2	mineral_n	145992	mile	0	mile_n	1137269
grant	grant_n	400209	TRUE	FALSE	USF	money	62	money_n	3164186	allow	2	allow_v	3529173	alike	0	alike_r	153127
grape	grape_n	64316	TRUE	FALSE	USF	vine	32	vine_n	45443	prune	2	prune_v	32660	cabinet	0	cabinet_n	151594
graph	graph_n	149993	FALSE	FALSE	USF	math	34	math_n	201732	axis	2	axis_n	111240	shoes	0	shoe_n	312773
grasp	grasp_v	109160	TRUE	FALSE	USF	hold	80	hold_v	3222513	arm	2	arm_n	794892	golf	0	golf_n	230645
grass	grass_n	232652	FALSE	FALSE	USF	green	67	green_j	659618	yard	2	yard_n	397237	total	0	total_j	789554
grasshopper	grasshopper_n	9318	TRUE	TRUE	USF	green	38	green_j	659618	hot	2	hot_j	749308	painting	0	painting_n	382540
grate	grate_n	11509	TRUE	FALSE	USF	cheese	59	cheese_n	195714	annoy	2	annoy_v	213730	naive	0	naive_j	58424
grave	grave_n	113492	FALSE	TRUE	USF	death	44	death_n	1767563	bad	2	bad_j	2724059	excellent	0	excellent_j	1089323
gravel	gravel_n	59263	TRUE	FALSE	USF	rocks	38	rock_n	636473	fish	2	fish_n	710974	stream	0	stream_n	344180
gravity	gravity_n	109414	FALSE	FALSE	USF	earth	19	earth_n	851344	heavy	2	heavy_j	623357	failure	0	failure_n	692767
gravy	gravy_n	21723	TRUE	TRUE	USF	potato	40	potato_n	159121	roast	2	roast_n	40055	sunlight	0	sunlight_n	75235
gray	gray_z	83901	TRUE	TRUE	USF	black	54	black_j	1200800	hair	2	hair_n	652065	complex	0	complex_j	624649
graze	graze_v	26083	TRUE	FALSE	USF	cow	55	cow_n	152812	cattle	2	cattle_n	154274	poetry	0	poetry_n	271082
grease	grease_n	35749	TRUE	TRUE	USF	oil	46	oil_n	1009781	black	2	black_j	1200800	prison	0	prison_n	431048
great	great_j	6512944	TRUE	TRUE	USF	big	13	big_j	3396154	little	2	little_j	3232457	plastic	0	plastic_j	200018
greatest	great_j	6512944	TRUE	TRUE	USF	best	59	good_j	14657378	most	2	most_r	5322165	conceited	0	conceited_j	3501
greed	greed_n	67215	FALSE	FALSE	USF	money	60	money_n	3164186	people	2	people_n	14152518	priest	0	priest_n	250136
greek	greek_j	260196	TRUE	TRUE	USF	fraternity	27	fraternity_n	27538	greece	2	greece_n	1576	underwear	0	underwear_n	31521
green	green_j	659618	FALSE	TRUE	USF	grass	36	grass_n	232652	apple	2	apple_n	175727	vice	0	vice_j	159434
grief	grief_n	93401	FALSE	FALSE	USF	sorrow	50	sorrow_n	62780	despair	2	despair_n	64763	persistence	0	persistence_n	39718
grime	grime_n	7925	FALSE	TRUE	USF	dirt	67	dirt_n	105920	tub	2	tub_n	58430	artery	0	artery_n	51896
grind	grind_v	113511	TRUE	FALSE	USF	teeth	17	tooth_n	298965	gears	2	gear_n	249378	blues	0	blues_n	80515
grip	grip_n	138498	TRUE	TRUE	USF	hold	37	hold_v	3222513	tape	2	tape_n	264063	web	0	web_n	1063122
grit	grit_n	22045	TRUE	FALSE	USF	dirt	25	dirt_n	105920	courage	2	courage_n	154550	pollution	0	pollution_n	151325
grizzly	grizzly_j	6048	FALSE	FALSE	USF	bear	107	bear_v	1387487	murder	2	murder_n	347608	investigation	0	investigation_n	568253
groceries	grocery_n	95686	TRUE	TRUE	USF	food	85	food_n	2420360	shop	2	shop_n	915358	defend	0	defend_v	455803
grocery	grocery_n	95686	TRUE	FALSE	USF	store	65	store_n	866224	bill	2	bill_n	912400	project	0	project_n	2914815
groom	groom_n	23746	TRUE	TRUE	USF	bride	114	bride_n	72770	comb	2	comb_n	19121	imagination	0	imagination_n	208976
gross	gross_j	130844	TRUE	FALSE	USF	disgusting	27	disgusting_j	48598	horror	2	horror_n	223259	sharp	0	sharp_j	229133
ground	ground_n	1102490	FALSE	TRUE	USF	dirt	29	dirt_n	105920	sand	2	sand_n	243003	bully	0	bully_n	42455
grounds	grounds_n	323890	TRUE	TRUE	USF	keeper	18	keeper_n	109991	mansion	2	mansion_n	55341	boot	0	boot_n	263308
group	group_n	4077506	TRUE	FALSE	USF	people	36	people_n	14152518	many	2	many_j	9186040	pennies	0	penny_n	125190
grove	grove_n	24727	TRUE	TRUE	USF	orange	72	orange_z	100353	bush	2	bush_n	86039	cruel	0	cruel_j	95148
grow	grow_v	2239534	FALSE	TRUE	USF	tall	31	tall_j	243406	rise	2	rise_n	460027	lock	0	lock_n	145286
grown	grow_v	2239534	FALSE	TRUE	USF	up	19	up_r	14955339	man	2	man_n	5328279	softener	0	softener_n	3791
growth	growth_n	1071350	TRUE	FALSE	USF	spurt	12	spurt_n	8492	decay	2	decay_n	58404	uncooked	0	uncooked_j	4166
guard	guard_n	257793	TRUE	FALSE	USF	protect	23	protect_v	1165096	national	2	national_z	1488929	positive	0	positive_j	862281
guardian	guardian_n	64926	TRUE	FALSE	USF	parent	74	parent_n	1602918	adult	2	adult_n	721735	kitchen	0	kitchen_n	479407
guess	guess_v	745140	FALSE	TRUE	USF	question	18	question_n	3611303	game	2	game_n	3622416	sculpture	0	sculpture_n	104117
guest	guest_n	529881	FALSE	FALSE	USF	friend	30	friend_n	2649811	room	2	room_n	2515429	physical	0	physical_j	909208
guide	guide_n	508592	TRUE	TRUE	USF	tour	26	tour_n	540391	television	2	television_n	492711	head	0	head_n	1970990
guilt	guilt_n	109054	TRUE	TRUE	USF	feeling	12	feeling_n	793655	none	2	none_n	693839	display	0	display_n	551955
guilty	guilty_j	268043	FALSE	FALSE	USF	innocent	59	innocent_j	188853	shame	2	shame_n	240396	camping	0	camping_n	52799
guitar	guitar_n	275750	FALSE	TRUE	USF	string	41	string_n	368738	electric	2	electric_j	304552	sad	0	sad_j	348948
gull	gull_z	9421	TRUE	FALSE	USF	bird	47	bird_n	626727	freedom	2	freedom_n	693831	private	0	private_j	1409780
gullible	gullible_j	14804	TRUE	TRUE	USF	stupid	29	stupid_j	302491	innocent	2	innocent_j	188853	remedy	0	remedy_n	125324
gully	gully_n	12218	TRUE	TRUE	USF	ditch	12	ditch_n	47514	canyon	2	canyon_n	29291	dragon	0	dragon_z	70847
gulp	gulp_n	5278	FALSE	TRUE	USF	swallow	43	swallow_v	92403	throat	2	throat_n	127197	pest	0	pest_n	74089
gum	gum_n	50824	FALSE	FALSE	USF	chew	85	chew_v	67114	taste	2	taste_n	343719	secret	0	secret_j	295545
gums	gum_n	50824	TRUE	FALSE	USF	teeth	103	tooth_n	298965	bubble	2	bubble_n	142613	grind	0	grind_v	113511
gun	gun_n	570258	TRUE	TRUE	USF	shoot	40	shoot_v	680561	dead	2	dead_j	602941	august	0	august_z	742308
guy	guy_n	1267613	FALSE	FALSE	USF	girl	69	girl_n	1177089	hot	2	hot_j	749308	gather	0	gather_v	448940
guys	guy_n	1267613	TRUE	TRUE	USF	girls	66	girl_n	1177089	party	2	party_n	2125883	trip	0	trip_n	848662
gym	gym_n	117572	FALSE	FALSE	USF	workout	26	workout_n	80975	lift	2	lift_v	300025	unaware	0	unaware_j	80979
gymnast	gymnast_n	5645	FALSE	FALSE	USF	flexible	20	flexible_j	239422	split	2	split_v	203362	loser	0	loser_n	60056
gymnastics	gymnastics_n	12853	TRUE	FALSE	USF	tumble	16	tumble_n	15020	muscular	2	muscular_j	38062	thirsty	0	thirsty_j	20047
habit	habit_n	275923	FALSE	TRUE	USF	bad	22	bad_j	2724059	always	2	always_r	3883047	notice	0	notice_n	482608
hail	hail_n	24204	TRUE	TRUE	USF	rain	40	rain_n	336628	chief	2	chief_j	381709	concern	0	concern_n	1159877
hair	hair_n	652065	FALSE	TRUE	USF	brush	38	brush_n	115843	teeth	2	tooth_n	298965	tear	0	tear_v	191757
haircut	haircut_n	21785	FALSE	TRUE	USF	short	24	short_j	1742715	long	2	long_j	3187975	wonderful	0	wonderful_j	671585
hairspray	hairspray_n	4042	TRUE	TRUE	USF	sticky	35	sticky_j	59054	salon	2	salon_n	45492	banana	0	banana_n	68033
hairy	hairy_j	22902	FALSE	FALSE	USF	ape	14	ape_n	32464	beast	2	beast_n	133171	referee	0	referee_n	67059
half	half_n	907044	FALSE	FALSE	USF	whole	55	whole_j	1784867	gallon	2	gallon_n	91754	hope	0	hope_v	1976039
hall	hall_n	297417	TRUE	TRUE	USF	hallway	16	hallway_n	51821	closet	2	closet_n	59055	carpet	0	carpet_n	130042
halloween	halloween_n	3077	TRUE	TRUE	USF	pumpkin	27	pumpkin_n	42743	holiday	2	holiday_n	697930	blankets	0	blanket_n	99464
hallucination	hallucination_n	19222	FALSE	TRUE	USF	drugs	61	drug_n	1055592	see	2	see_v	13452581	center	0	center_z	705311
hallway	hallway_n	51821	TRUE	TRUE	USF	corridor	23	corridor_n	97945	closet	2	closet_n	59055	skeleton	0	skeleton_n	54671
halo	halo_n	19496	TRUE	FALSE	USF	angel	82	angel_z	97910	saint	2	saint_n	111117	washed	0	wash_v	270455
ham	ham_n	39398	FALSE	FALSE	USF	pig	30	pig_n	150924	steak	2	steak_n	55062	recorder	0	recorder_n	51605
hamburger	hamburger_n	17007	TRUE	FALSE	USF	fries	29	fries_n	19906	pickles	2	pickles_z	9856	grime	0	grime_n	7925
hammer	hammer_n	74171	FALSE	FALSE	USF	nail	144	nail_n	119044	pistol	2	pistol_n	47383	uncomfortable	0	uncomfortable_j	124962
hammock	hammock_n	11918	TRUE	TRUE	USF	swing	29	swing_n	124873	peaceful	2	peaceful_j	173980	exhausted	0	exhaust_v	101380
hamper	hamper_v	38505	TRUE	FALSE	USF	clothes	75	clothes_n	295067	hurt	2	hurt_v	381244	orchard	0	orchard_n	33434
hand	hand_n	2815224	TRUE	TRUE	USF	finger	59	finger_n	383142	wave	2	wave_n	413931	space	0	space_n	1807532
handbag	handbag_n	34868	TRUE	FALSE	USF	purse	89	purse_n	64942	luggage	2	luggage_n	58899	monument	0	monument_n	103827
handcuffs	handcuff_v	18989	TRUE	FALSE	USF	police	51	police_n	1375532	crime	2	crime_n	830977	save	0	save_v	1425753
handicap	handicap_n	31934	TRUE	TRUE	USF	wheelchair	45	wheelchair_n	80868	limitation	2	limitation_n	229164	attractive	0	attractive_j	279056
handkerchief	handkerchief_n	12565	TRUE	FALSE	USF	sneeze	21	sneeze_v	12789	hanky	2	hanky_n	1473	flex	0	flex_n	12669
handle	handle_v	634822	FALSE	TRUE	USF	care	24	care_n	1991029	drop	2	drop_v	804332	alcohol	0	alcohol_n	328714
hands	hand_n	2815224	FALSE	FALSE	USF	feet	61	foot_n	1299979	face	2	face_n	1211401	address	0	address_n	696565
handsome	handsome_j	69324	TRUE	FALSE	USF	cute	30	cute_j	119648	sexy	2	sexy_j	84825	offense	0	offense_n	108647
hang	hang_v	510374	FALSE	TRUE	USF	picture	17	picture_n	1388704	phone	2	phone_n	1357636	gas	0	gas_n	739138
hanger	hanger_n	18445	FALSE	FALSE	USF	clothes	75	clothes_n	295067	shirt	2	shirt_n	190911	grill	0	grill_n	49567
happen	happen_v	2958941	TRUE	TRUE	USF	occur	43	occur_v	1180686	once	2	once_r	2561243	successful	0	successful_j	974476
happening	happen_v	2958941	TRUE	FALSE	USF	now	26	now_r	10097714	thing	2	thing_n	7683598	outfit	0	outfit_n	107815
happiness	happiness_n	172074	FALSE	TRUE	USF	sad	33	sad_j	348948	emotion	2	emotion_n	300458	lady	0	lady_n	424702
happy	happy_j	1280991	FALSE	FALSE	USF	sad	93	sad_j	348948	joy	2	joy_n	276690	original	0	original_j	1377923
harbor	harbor_n	32205	FALSE	FALSE	USF	boat	46	boat_n	509259	sea	2	sea_n	655881	suggest	0	suggest_v	1922218
hard	hard_j	2022631	FALSE	FALSE	USF	soft	84	soft_j	393979	brick	2	brick_n	159736	happening	0	happen_v	2958941
hardy	hardy_z	38744	FALSE	TRUE	USF	boys	20	boy_n	958296	happy	2	happy_j	1280991	crew	0	crew_n	344554
hare	hare_n	18629	TRUE	FALSE	USF	rabbit	112	rabbit_n	104694	head	2	head_n	1970990	adventurous	0	adventurous_j	34367
harm	harm_n	225384	FALSE	FALSE	USF	hurt	106	hurt_v	381244	evil	2	evil_j	283258	easy	0	easy_j	2298878
harmful	harmful_j	111093	TRUE	FALSE	USF	dangerous	38	dangerous_j	466280	careful	2	careful_j	333894	image	0	image_n	1818452
harmony	harmony_n	108243	FALSE	FALSE	USF	music	42	music_n	1832723	happy	2	happy_j	1280991	brown	0	brown_z	455250
harp	harp_n	19336	TRUE	TRUE	USF	music	68	music_n	1832723	song	2	song_n	1130591	aware	0	aware_j	787506
harsh	harsh_j	146181	FALSE	FALSE	USF	mean	31	mean_v	4153282	hurt	2	hurt_v	381244	mess	0	mess_n	179819
harvest	harvest_n	85379	TRUE	TRUE	USF	crops	28	crop_n	322768	vegetable	2	vegetable_n	241140	cheap	0	cheap_j	767652
hat	hat_n	217350	FALSE	FALSE	USF	head	66	head_n	1970990	box	2	box_n	1044128	directions	0	direction_n	872683
hatch	hatch_n	33204	TRUE	TRUE	USF	egg	60	egg_n	385475	escape	2	escape_v	330556	science	0	science_n	1282805
hatchet	hatchet_n	6773	TRUE	FALSE	USF	ax	70	ax_n	9460	bury	2	bury_v	245149	ashtray	0	ashtray_n	6204
hate	hate_v	475426	TRUE	FALSE	USF	love	73	love_v	2404845	cold	2	cold_j	573528	careful	0	careful_j	333894
haughty	haughty_j	6878	FALSE	TRUE	USF	snob	19	snob_n	10776	gaudy	2	gaudy_j	5410	pebble	0	pebble_n	22363
haul	haul_n	27677	FALSE	FALSE	USF	carry	40	carry_v	1856541	away	2	away_r	3122952	bike	0	bike_n	428468
haunt	haunt_v	70550	TRUE	FALSE	USF	ghost	29	ghost_n	141436	linger	2	linger_v	63693	sheep	0	sheep_n	148487
have	have_v	97173086	FALSE	FALSE	USF	own	36	own_j	5176167	something	2	something_n	4313933	meeting	0	meeting_n	1575972
haven	haven_z	47496	FALSE	TRUE	USF	safe	40	safe_j	930293	rest	2	rest_n	1215905	future	0	future_n	1353709
havoc	havoc_n	30079	TRUE	FALSE	USF	chaos	46	chaos_n	113053	riot	2	riot_n	94454	stripes	0	stripe_n	60083
hawaii	hawaii_z	78347	TRUE	TRUE	USF	island	36	island_n	492511	relax	2	relax_v	326086	tomorrow	0	tomorrow_n	361272
hawk	hawk_n	27963	TRUE	FALSE	USF	bird	74	bird_n	626727	sky	2	sky_n	344665	criticism	0	criticism_n	323471
hay	hay_n	48891	TRUE	TRUE	USF	horse	32	horse_n	613231	dry	2	dry_j	373637	examine	0	examine_v	621652
haystack	haystack_n	4752	TRUE	TRUE	USF	needle	61	needle_n	108676	pin	2	pin_n	164828	railroad	0	railroad_n	83852
hazard	hazard_n	122561	TRUE	TRUE	USF	danger	41	danger_n	424918	sign	2	sign_n	924404	beer	0	beer_n	322852
haze	haze_n	17861	FALSE	FALSE	USF	fog	48	fog_n	58673	gloom	2	gloom_n	28085	coral	0	coral_j	32200
head	head_n	1970990	FALSE	FALSE	USF	hair	18	hair_n	652065	shop	2	shop_n	915358	tea	0	tea_n	341042
headache	headache_n	95591	TRUE	TRUE	USF	pain	53	pain_n	787573	brain	2	brain_n	658232	assume	0	assume_v	919917
headband	headband_n	6095	TRUE	TRUE	USF	hair	40	hair_n	652065	clip	2	clip_n	180209	escape	0	escape_v	330556
heading	head_v	694095	TRUE	TRUE	USF	title	40	title_n	1060482	leader	2	leader_n	1316480	organization	0	organization_n	1118853
heal	heal_v	156405	FALSE	FALSE	USF	wound	19	wound_n	144632	fake	2	fake_j	108042	compassion	0	compassion_n	95857
health	health_n	2319590	FALSE	TRUE	USF	sick	20	sick_j	324637	nurse	2	nurse_n	278707	face	0	face_n	1211401
healthy	healthy_j	615981	FALSE	TRUE	USF	sick	33	sick_j	324637	shape	2	shape_n	518014	label	0	label_n	330717
hear	hear_v	2687501	FALSE	FALSE	USF	listen	58	listen_v	901803	voice	2	voice_n	944475	touch	0	touch_n	482177
heart	heart_n	1449265	TRUE	TRUE	USF	beat	23	beat_v	576837	muscle	2	muscle_n	302492	press	0	press_n	652268
heat	heat_n	525089	FALSE	TRUE	USF	hot	32	hot_j	749308	meat	2	meat_n	342078	right	0	right_j	2031369
heater	heater_n	74454	FALSE	FALSE	USF	warm	37	warm_j	476074	heat	2	heat_n	525089	strings	0	string_n	368738
heaven	heaven_n	298086	FALSE	FALSE	USF	hell	64	hell_n	392693	place	2	place_n	4947476	red	0	red_j	758043
